id,assign,-logKd/Ki,pred_grid_rf,pred_grid_nn,pred_ECFP_rf,pred_ECFP_nn
8a3h,train,4.06,4.760364520048574,4.9975324,4.372983747448642,5.1982813
4qdk,test,5.85,6.41961117861483,6.820085,,
1ec9,train,3.1,3.834653705953785,3.9621935,4.099032943676892,5.1324167
2h4n,train,8.7,7.730558930741124,8.792497,8.699999999999871,8.8144455
4bb9,valid,6.0,5.722490886998784,6.1421537,,
1ghy,train,8.1,7.383061968408309,8.135604,7.567753453772628,7.992204
2uyq,train,5.68,5.785552855407038,6.536429,5.74323060573859,7.090488
1c5s,train,6.0,5.595698663426491,6.482484,5.788926673751317,6.388282
4ish,test,8.72,6.910473876063197,8.729926,6.990393198724773,8.436869
4gr3,valid,7.81,6.855492102065623,7.8891077,,
3oy0,train,8.0,7.79538274605103,8.2123785,7.856552603613167,7.0828166
3fzn,train,4.01,4.983025516403463,4.618617,,
1yvm,train,6.4,5.8719927095990245,6.9445343,5.8982678002125155,5.9148993
3hkt,train,5.39,5.723620899149461,6.197633,5.617135645969367,6.7632446
3umq,train,4.62,4.610984204131172,4.8977323,4.722602173965185,6.0564923
4n8q,test,3.42,5.019052247873624,5.683015,5.678958554729017,5.9029746
1qft,train,8.77,7.587958687727915,7.8419023,7.32865037194485,7.36072
4w9i,test,5.96,6.4203766707168946,7.9475327,6.998809776833189,7.2334056
3nu4,train,8.82,8.77136087484807,9.235216,,
4dli,valid,5.62,6.5631105710814115,7.62291,6.487592986184915,7.176453
3cyw,train,7.77,7.446609963548087,8.323245,,
4ew3,valid,6.74,6.468541919805596,7.0127387,6.958376726886306,6.8180127
1o2n,train,6.09,6.143572296476358,6.654415,6.4262167906483185,6.7008166
1okl,train,6.03,6.3537302551640416,6.7185626,6.248777895855451,6.7001705
4ivd,test,9.52,6.806184690157964,7.2153044,7.565823591923504,8.832744
3qyy,train,5.08,5.660874848116611,5.7451816,,
3fk1,train,2.62,3.432320777642729,4.0622144,,
3i6o,train,10.35,9.215795868772881,10.380049,,
4j22,valid,7.74,5.862442284325641,6.920404,7.220086919943347,7.611456
1xq0,train,6.34,6.257108140947798,6.897633,6.410454936491111,6.7905316
1mu6,train,8.38,7.8158080194411275,8.504638,8.256099893730136,7.9863324
3bv9,train,5.36,5.9134629404617165,5.950369,5.762084408683745,6.2241983
2xj7,train,6.66,6.24003645200481,7.427147,6.6206057385759145,7.225802
4og3,test,6.55,6.484131227217499,6.293167,7.0015302869288325,9.043899
3bkl,train,6.17,6.3935236938031865,6.6515203,6.221319872476117,7.033694
2q64,train,8.52,8.16709599027956,8.868834,,
3nxq,train,8.15,7.721749696233236,8.256333,,
3dp9,train,9.68,8.517108140947801,9.554078,9.077725823592017,8.873084
1o5r,train,8.12,7.815625759416715,8.630679,7.840637619553615,7.3502326
4ejl,valid,5.14,5.302782503037657,6.349695,5.752596847210216,6.993939
3djv,train,4.55,4.7964277035237375,4.982548,,
4rpn,test,6.96,4.682102065613601,4.7292695,5.321562167906485,7.143722
4b5s,train,3.49,3.9363183475090633,4.1384835,,
3k2f,train,7.2,6.837727825030309,7.6528797,6.990531349627989,8.579019
1g9r,train,5.7,6.07868772782497,6.536622,,
3ekr,train,7.52,7.119003645200564,8.275975,7.39689479277376,8.57075
4arw,train,7.13,6.9864763061969,7.8613334,7.157203019837129,7.634501
1nl9,train,5.96,6.217825030376694,6.742827,6.277352042971204,6.9528494
1bhx,train,6.84,6.9192709599028435,7.286236,6.762975557917171,7.1013217
2avm,train,5.7,6.173134872417928,6.6078196,,
10gs,train,6.4,6.528906439854171,6.9776473,6.444920297555745,6.165298
2xxx,train,6.41,5.9852976913729785,6.619109,,
1f74,train,3.05,4.16595382746054,4.2562017,4.822507970244468,5.6173177
4dcs,train,5.1,5.562272174969618,5.81886,,
1qk3,train,5.15,5.4923207776427825,5.824068,,
2fx6,train,3.7,4.260194410692554,4.706549,,
3ujc,train,4.59,4.785042527339048,5.3132186,,
2nmz,train,8.37,8.037351154313438,8.729147,,
4fut,train,6.51,6.575346294046256,7.1281624,,
4a95,train,5.76,6.0542648845687275,6.646852,5.837402526862756,6.213709
4az5,valid,5.99,5.945054678007292,6.1644025,6.178960886985451,8.09572
4b7r,valid,9.64,6.248043742405828,7.1503954,6.17584838823948,8.219227
4fnn,train,7.57,7.062733900364499,7.9609485,6.483430347312628,6.7533245
2x6x,train,3.68,4.836342648845644,4.3113046,4.286085007506321,5.195586
2jgs,train,6.62,6.328432563790958,6.897608,,
1tcx,train,6.95,7.249161603888147,8.20545,,
1yej,train,7.46,7.208383961117882,8.0928955,,
1d4k,train,9.22,8.503766707168932,9.622588,8.949479277364535,9.180042
2qbr,train,6.33,6.413377885783693,6.9480705,6.197290116896879,7.4589825
2jh5,train,6.44,6.583122721749659,7.3689604,,
2wej,train,6.08,6.128080194410658,6.831414,6.114229543039267,7.694303
3qdd,valid,8.77,6.451786148238148,6.6690173,6.795398512221034,8.393162
1d2e,train,6.0,6.206087484811667,6.568719,,
4b2i,valid,3.0,5.361093560145799,6.5121617,6.12711897803755,5.162321
4muv,test,5.76,5.869283110571078,5.576712,,
3o4k,train,7.62,7.451652490886948,8.38794,7.204937300743842,8.513044
4hfp,valid,7.38,6.657314702308621,7.359198,6.4605844845908456,6.8188767
4g5f,valid,3.05,4.955236938031584,4.693276,,
2cn0,train,7.66,7.359052247873586,8.102118,7.574782146652429,7.9140587
2haw,train,4.92,4.88366950182263,5.668218,,
2obf,train,8.85,7.928942891859102,9.371566,8.414888416578206,8.680761
1bjv,train,5.54,5.8987727825030225,6.590371,5.550658873538776,6.44542
3zsq,train,4.96,5.594702308626991,6.0473895,5.068809776833163,6.111622
2zkj,train,5.48,5.924337788578342,6.051704,,
3g35,train,4.68,5.154179829890599,5.1765456,5.294272051009565,4.7717133
2xyt,train,6.29,6.538311057108117,6.840349,6.514952178533462,7.400771
2qrk,train,4.26,5.048760631834812,4.6564198,,
2a14,train,5.7,6.037910085054625,6.27,,
1ec0,train,8.49,8.476306196840724,8.886453,8.532943676939293,8.598199
4i7m,valid,4.14,5.716366950182255,6.837549,5.733686342704422,6.4573007
2uy4,train,4.68,4.873681652490843,4.9125113,,
1apv,train,9.0,8.092430133657356,8.772176,8.012391073326254,9.593994
1x8t,train,7.8,7.2642770352370025,7.832035,,
2e2p,train,4.74,5.241397326852907,5.5018454,,
1k1y,train,3.22,4.6878007290400445,3.3645978,,
3lzs,train,10.96,9.669829890644023,10.796049,,
3kku,train,5.7,5.80597812879703,6.6531057,5.898597236981872,7.502575
3ivg,train,4.3,4.988809234507951,5.1443152,5.049054197662109,5.7731113
4ly9,valid,8.15,6.835929526123948,8.378679,6.327879914984062,8.928863
3ui7,train,9.0,7.965795868772785,8.812331,8.333974495217864,8.580133
4g0q,train,2.52,3.5729161603888113,3.3472953,,
1kel,train,7.28,6.7456257594167734,7.6676435,,
1bnu,train,9.7,8.949659781287892,9.623743,9.28517534537721,9.826831
4de2,train,4.12,4.871263669501778,4.808609,4.869022316684335,4.828363
2x91,train,6.74,6.648481166464084,6.667823,,
3a5y,train,7.96,7.566063183475114,8.4468975,7.423804463336894,7.1372204
1ceb,train,6.0,5.930413122721752,6.531051,5.413825717321999,4.6514244
1c5z,train,4.01,4.42984204131233,4.948585,,
1txr,train,7.74,7.240060753341353,8.132934,7.728257173219826,7.2042356
3zlr,test,9.26,6.92828675577156,7.7126617,6.894597945448126,8.760824
1jvu,train,5.15,5.3238760631835,5.61754,,
1qy2,train,5.74,5.773475091129937,6.5147843,5.927024442082824,7.9536858
3dx3,train,6.52,6.0208383961118255,6.4620037,6.345366631243433,6.738502
2pwr,train,6.59,6.924835965978185,7.3957367,,
4isi,valid,8.14,6.774495747266092,7.48721,6.9311255756287755,5.7212534
2h4g,train,6.52,6.256427703523737,7.158547,6.221307120085085,7.190149
3lpk,train,9.1,8.408383961117936,9.1795845,8.86834218916054,9.569183
3s0e,train,6.55,6.25407047387613,6.8850083,6.179840595111658,6.6669374
1b3f,train,6.89,6.813511543134909,7.1584697,6.825866099893786,6.9491267
2j7g,train,7.0,6.709842041312277,7.532342,7.120092100602216,9.232982
1d6v,train,6.17,6.267679222357266,6.661589,6.348926673751368,7.808538
6rnt,train,2.37,3.4523450789792967,3.1797457,,
1hlk,train,5.0,5.219283110571084,5.612388,5.405475861545474,6.5359697
2xdx,train,6.46,6.262223572296499,7.0494843,6.429171094580258,6.686758
3hcm,train,3.3,4.033633049817773,3.933601,4.577592986184956,5.2089987
2oi2,train,6.3,6.1857837181045525,6.871734,,
3vfa,valid,9.19,8.279416767922243,9.453797,,
1g35,train,8.14,7.915249088699952,8.556711,7.854973432518682,8.333148
2p4y,train,9.0,8.300486026731479,9.287935,8.163336875664196,9.110768
2e1w,train,7.96,7.560267314702333,8.395533,7.449117959617464,7.940253
1c88,train,5.29,5.451105710814072,5.774203,5.277693942614207,5.7264705
3g19,train,6.67,6.5552126366950585,7.226421,6.40808714133903,6.2498183
2qi0,train,7.38,7.782284325637967,7.837198,7.46618490967062,7.7767134
1i9n,train,8.66,8.532940461725326,8.983685,8.60378320935165,8.820695
4o2b,test,5.74,6.514325637910087,7.9796453,7.333072491270689,6.4078693
3nee,train,5.34,5.612660996354833,5.9558315,,
1t5f,train,4.22,4.658323207776376,4.9711823,5.215632306057359,6.007408
2q1q,train,8.15,7.518748481166409,8.340857,7.381833788775798,8.758434
3iof,train,5.22,5.6350789793438345,6.211054,5.374675876726871,6.3788366
2aac,train,2.22,3.486743620899122,3.5338912,,
1ydk,train,5.89,6.070801944106942,7.32696,5.898705559805111,6.937424
2pqz,train,5.67,6.218031591737578,7.057607,6.091386822529249,6.7634773
2x8z,train,7.96,7.087703523693825,7.9028745,,
4fs4,train,6.57,6.490267314702308,7.153218,6.751880977683269,7.322965
2bet,train,2.77,3.606354799513961,3.437469,,
3u3u,train,6.88,6.778408262454493,7.6003537,7.145494155154154,7.9302435
3f15,train,8.1,7.529769137302596,8.316904,7.975069075451744,7.64193
1sdv,train,8.74,8.439684082624458,9.45237,,
1mfa,train,5.04,5.389356014580774,5.594586,,
4w9p,test,7.8,6.604410692588095,7.404346,7.316070138150918,7.241412
2v3d,train,3.94,4.725479951397354,4.8774877,4.691721572794911,6.120849
2ypi,train,4.82,4.795722964763101,5.4216766,,
4acc,train,7.7,7.177278250303703,8.403182,7.601654268508609,7.5153856
1sr7,train,10.1,8.87157958687736,10.263404,9.22660733262497,10.114642
3sww,train,8.4,7.6620413122721285,8.766784,8.051328374070046,9.081807
4o6w,test,8.52,6.845212636695018,6.849467,,
3ibl,train,7.84,7.625467800729096,8.449608,7.766774834269515,8.309735
1j4r,train,7.72,7.282162818955058,8.670305,7.631402763018107,8.508475
3qfd,train,4.17,5.017399756986667,4.8992825,5.043931987247639,6.9762874
3pcf,train,6.05,5.687800729040161,6.8585525,6.024208289054272,5.5394826
4c5d,test,5.4,6.684690157958694,8.023377,6.672697130712017,6.9818673
2qu6,train,8.52,7.756379100850649,8.868611,8.103591923485792,9.034404
3m1k,train,5.39,5.389902794653699,6.00921,5.482507306057403,6.714287
2vo5,train,4.89,5.255188335358436,5.493736,5.576243358129676,6.4610796
1l6m,train,8.1,6.662600243013389,8.186319,7.740860786397567,7.63182
1lpz,train,7.6,7.2739854191981,7.571511,7.312125398512294,7.86918
2o8h,train,7.6,7.182660996354846,8.029365,7.38563018065895,8.164597
3m40,train,6.77,6.764082624544415,7.409401,6.730690754516547,7.558771
4b6r,train,5.85,5.9074362089914985,6.821187,,
2r0z,train,5.47,6.158031591737534,5.979934,5.943018730074384,7.26725
1tom,train,8.3,7.777727825030451,8.701155,7.970340063762041,8.629379
3vha,train,7.4,6.985407047387573,7.8715806,7.094527098830972,7.9377775
3lpp,train,6.22,6.268967193195621,6.6091,,
4b8y,train,8.05,7.691773997569942,8.352131,7.6048044253834135,8.22257
1c5t,train,4.1,4.613912515188295,4.8902526,,
1aaq,train,8.4,7.886585662211363,8.590423,8.47183846971295,7.6789355
3cm2,train,6.47,6.400218712029162,6.5401435,6.424906128232385,7.0212626
3vvy,valid,4.84,6.522077764277039,6.868996,,
5tmn,train,8.04,7.665261239368144,8.511064,,
1o5b,train,5.77,5.670789793438661,6.625302,,
3ryj,train,7.8,7.35732685297699,8.493353,8.03843783209358,9.042151
3v2p,valid,6.36,6.362891859052243,6.7887254,,
3jdw,train,3.6,4.275880923450751,4.435465,,
4mdn,valid,6.22,6.891664641555292,8.845193,6.832690862326567,8.330515
3l7a,train,4.33,4.898857837181008,4.7522473,4.218752391073291,4.2460914
4kn1,valid,6.84,6.907509113001214,7.9880033,8.131168969181825,7.2654796
2usn,train,6.51,6.546852976913808,7.0700116,6.5640931633015365,6.7392464
1nhu,train,5.66,5.730753341433736,6.414721,5.891509032943631,6.552621
1k1m,train,7.4,7.073086269744806,7.845179,7.28756641870344,6.981552
3sxf,valid,8.6,6.427995139732686,6.937233,5.523304994686506,6.108034
2wec,train,3.96,5.035613608748496,4.788162,,
3rf4,train,6.25,6.163353584447152,7.6073747,,
4qsv,test,2.0,5.387970838396103,5.1153207,4.1327727594757055,4.7844872
1fq5,train,8.4,7.902150668286707,8.650146,7.868859369465044,8.146172
2aoe,train,7.62,7.493584447144537,8.545698,7.573772582359173,8.184091
1b8n,train,10.52,8.939659781288087,9.571341,,
3kr4,train,7.6,7.120133657351203,8.034126,,
2xb8,train,7.59,7.049987849331767,7.711175,7.545409139213694,7.575124
4q4q,test,5.79,6.01298906439854,6.814664,6.461247608926711,6.795856
1g3e,train,5.38,5.524313487241856,6.0299916,5.536025504782222,6.936479
2hzl,train,6.57,5.829574726609978,6.8307805,6.157513283740672,5.6475396
4kqp,valid,6.05,5.5142648845686475,5.3677487,,
3ta1,train,3.25,4.404447144592951,3.906704,,
3ekv,train,9.41,9.39070473876057,9.579832,,
3q71,train,5.22,5.769258809234482,5.6874957,,
1b0h,train,6.7,6.710874848116587,6.9213605,6.753825717321931,6.760051
1h2t,train,7.89,7.280534629404664,8.504622,,
1b7h,train,8.02,7.642758201701187,8.494365,7.569829968119132,6.95399
3d7b,train,3.69,4.146925880923482,4.114863,3.867555791710983,4.1313095
2pcp,train,8.7,7.763195625759348,8.605973,7.417194473963793,7.854145
3rz1,train,8.74,8.480425273389942,8.812298,8.718257173219877,8.1331
2hb3,train,11.35,10.137764277035352,11.216301,,
3fjz,train,4.05,4.206476306196868,4.6813045,,
4ibf,test,4.43,6.136901579586885,7.3141317,6.338320935175372,8.057559
4cj4,test,3.36,5.923134872417982,5.8491626,5.838848742472548,7.276188
2wyj,train,9.0,8.445735115431342,9.071444,8.92806588735388,8.66809
2iko,train,5.45,5.851360874848061,6.5478687,5.735168260715484,7.100574
4kiu,test,3.85,5.8286391251518825,5.360382,5.040544633368751,4.930489
4iif,valid,5.18,5.737569866342646,5.262169,,
3hv8,train,6.98,7.031895504252663,7.552407,,
2i4v,train,11.2,10.628347509112935,11.146371,,
3c2u,train,2.9,4.122430133657383,3.9194098,3.805377817551355,5.2616196
1oyt,train,7.24,7.004945321992624,8.525538,7.206296493092355,7.4063573
1bcd,train,8.7,7.044702308626913,8.760957,7.884981225646397,6.8099174
3gbe,train,5.0,5.1875455650060776,5.635689,,
1bju,train,4.8,5.18394896719324,5.656591,5.166354941551598,6.217967
1bnn,train,10.0,9.495224787363322,9.993286,9.446652497343276,9.389405
3nhi,train,8.43,7.723851761846941,8.680139,7.882911795961817,7.5129333
2zwz,train,7.79,6.961688942891841,7.8002663,7.037534537725802,6.6190915
4ab9,train,3.33,4.003827460510299,4.0094895,3.9234218916046433,2.8930588
2hl4,train,7.64,7.372673147023143,8.161671,7.272967587672761,7.3450866
4djq,valid,10.32,7.119684082624556,8.5683155,,
4cd5,test,6.71,5.933256379100855,6.0705714,5.173169723652193,4.2316422
3l4y,train,7.0,6.852223572296482,7.512752,6.979978746014879,7.562181
3qxt,train,5.22,5.637545565006047,6.2968607,,
3g30,train,2.51,3.7136816524909224,3.2423067,3.9053878852285338,3.6619534
3kgq,train,2.3,3.469611178614839,3.4566746,,
3mzc,train,6.65,7.139501822600193,7.8426023,6.8707810839531955,8.200663
3g5k,train,9.52,8.447934386391363,9.452122,9.472791356712941,9.523434
2yfe,train,6.63,6.610777642770413,7.226187,6.517003188097827,7.087085
4hp0,valid,6.12,6.770631834750916,7.8562617,4.693185441020219,5.871477
4l6t,valid,7.49,7.161628189550428,7.9776545,4.744190830423565,5.004323
3ckp,train,6.35,6.481336573511568,7.0810695,7.152539851222155,7.0895715
3zbx,valid,8.22,6.325479951397332,7.791947,6.8680092100602215,8.4709425
1e3v,train,4.34,5.12735115431352,5.2544775,4.5962167906482945,5.941381
4cfl,test,5.88,6.142114216281891,7.3997545,6.323235919234856,4.0523705
2gv6,train,7.34,6.967181044957517,7.936744,7.298405951115894,8.286561
1ucn,train,5.22,5.555103280680401,6.1582603,,
3mhl,train,7.25,7.111470230862694,7.434538,7.122157279489889,7.56888
4a7i,valid,8.7,6.148517618469017,7.6656065,7.821530286928823,8.734731
2zq0,train,6.82,6.918602673146999,7.7947764,6.552198470136106,6.9760394
4c1u,valid,7.09,6.72656136087485,6.758161,5.686603853933301,7.136789
2v3u,train,3.0,3.8080923450789763,4.0672736,,
3ekp,train,8.89,8.27408262454442,9.280834,,
4ap7,train,7.96,7.376524908870014,8.523018,7.325788168614973,8.167898
4tte,test,3.69,5.451287970838402,6.559586,6.1657575092531385,7.1612244
3cyz,train,7.22,6.707399756986639,7.877495,6.983666004813708,6.4338117
3ehx,train,7.6,7.312782503037709,8.104164,7.51924548352824,8.303247
1h5v,train,3.93,5.14371810449572,4.443758,3.5507226354941257,4.4063344
1ikt,train,3.4,4.728882138517655,4.1421413,4.750417640807671,5.1141896
1ec3,train,9.04,8.713098420413111,9.346185,8.558374070138136,9.0761
1zog,train,7.15,6.587715674362059,7.7156205,6.908062345022955,7.6852074
3zqe,train,4.23,4.830692588092355,5.1022096,,
3gc5,train,7.26,6.815820170109448,7.9374323,6.95480576219162,7.762762
1jqy,train,4.92,5.583888213851789,5.6683497,5.189171094580268,5.7347307
1phw,train,3.3,3.9804738760632143,3.8808942,,
4h7q,valid,5.06,5.226160388821374,5.745281,5.164086592849058,6.3628106
4b9k,train,6.17,6.269356014580836,6.8332047,6.464137442437168,7.9075522
4o09,test,7.7,7.012563791008509,8.155541,7.085935175345368,9.24159
4nh7,test,8.4,6.575552855407049,7.744929,6.970416223875331,8.845118
3gtc,train,2.35,3.500886998784893,3.2554224,4.015770456960634,4.3101974
2avs,train,7.57,7.922320777642739,7.947376,,
3kdb,train,9.85,9.34688942891867,10.065883,9.54064824654633,9.403582
4rqv,test,5.05,5.967071688942888,6.330231,7.8184590860786605,6.797601
1k6v,train,6.92,7.13747266099639,7.607853,7.224017003188109,7.349936
1zdp,train,5.74,5.693608748481087,6.6587467,5.842922422954223,6.9868236
4idn,valid,5.24,6.779562575941674,7.919001,,
1yqy,train,7.62,7.164447144592894,7.861884,7.597343251859673,6.812341
3uyr,train,6.9,6.8406196840825935,7.5341206,6.68362380446329,7.549979
3mmf,train,7.43,7.219052247873665,8.061136,7.40612114771526,8.508048
4dfg,valid,11.74,8.204155528554072,11.190826,,
3d52,train,3.28,4.263402187120342,4.438245,4.416397449521837,4.808589
1xk5,train,6.0,6.169210206561367,6.784041,,
4ibb,test,3.57,6.3269015795868695,7.887039,5.764938894792796,7.7336016
3hl5,train,4.47,5.247120291615993,4.970495,5.354341126461203,5.670125
3zj6,test,6.66,6.072199270959903,7.111535,6.244601782973205,6.3123307
1o2h,train,7.17,6.77557715674366,7.484135,7.1125079702444545,7.589062
1hxb,train,9.92,8.875941676792262,9.872024,9.92000000000006,10.169714
1k6t,train,7.62,7.675771567436152,8.209126,8.422688629117879,8.905479
4e3g,train,4.97,5.180838396111738,5.2310443,4.96314558979806,4.6186657
1uwu,train,5.98,5.8143985419197755,6.659221,6.134821112291802,8.002444
3slz,train,6.99,7.110279465370506,7.8646593,,
3m35,train,7.22,7.053973268529769,7.8116283,,
4k7i,test,2.82,4.801810449574719,5.447739,5.57431455897981,5.7199216
2vo4,train,4.94,5.057642770352391,5.2236166,4.833921360255048,5.295715
4tmk,train,7.7,7.499720534629336,8.284882,,
2wnj,train,6.48,6.565686512758139,7.085134,6.982590329436697,7.240899
3n2u,train,7.84,7.3589428918591056,8.175275,7.564870704923919,7.816623
1atl,train,6.28,6.308639125151893,7.3956795,6.226110520722638,7.293022
4lhm,test,3.39,5.83262454434993,6.0032234,4.57445979454479,4.44125
2ha5,train,4.34,4.628942891859083,5.2011166,4.607019946047612,5.474001
4n07,valid,6.46,5.990121506682865,6.2244034,6.935717321997881,9.200422
